ancient,history,0.0016457957681268454
armchair,critic,0.0027680459897965193
baby,buggy,0.960765540599823
bad,hat,0.020820830017328262
benign,tumour,0.001462131505832076
big,fish,0.003222792176529765
birth,rate,0.0020406332332640886
black,cherry,0.19764812290668488
bow,tie,0.019534489139914513
brain,teaser,0.11311420053243637
busy,bee,0.003404089016839862
carpet,bombing,0.0014481188263744116
cellular,phone,0.019026609137654305
close,call,0.9243228435516357
closed,book,0.0021870327182114124
computer,program,0.001696013961918652
con,artist,0.0029614344239234924
cooking,stove,0.0015609352849423885
cotton,candy,0.4033447206020355
critical,review,0.0019203227711841464
dead,end,0.9780734181404114
dirty,money,0.003955794498324394
dirty,word,0.002354277763515711
disc,jockey,0.0034721670672297478
divine,service,0.025125712156295776
dry,land,0.003408371936529875
dry,wall,0.002134521258994937
dust,storm,0.0037571603897958994
eager,beaver,0.0032910455483943224
economic,aid,0.0018152972916141152
elbow,grease,0.0026642847806215286
elbow,room,0.0016338262939825654
entrance,hall,0.0013962978264316916
eternal,rest,0.001973930047824979
fish,story,0.001764853484928608
flower,child,0.0028426218777894974
food,market,0.003283911384642124
foot,soldier,0.0033478322438895702
front,man,0.0017060310347005725
goose,egg,0.016030697152018547
grey,matter,0.00409301370382309
guinea,pig,0.8673128485679626
half,sister,0.009605877101421356
half,wit,0.9615482091903687
health,check,0.0018887914484366775
high,life,0.003135469276458025
inner,circle,0.0017937484662979841
inner,product,0.001644873060286045
insane,asylum,0.02739245444536209
insurance,company,0.0014158745761960745
insurance,policy,0.0017427530838176608
iron,collar,0.002451238688081503
labour,union,0.0015202718786895275
life,belt,0.004352642223238945
life,vest,0.00227924482896924
lime,tree,0.016189604997634888
loan,shark,0.8557548522949219
loose,woman,0.004462315235286951
mail,service,0.001422993023879826
market,place,0.003262956626713276
mental,disorder,0.001617460511624813
middle,school,0.0034832353703677654
milk,tooth,0.0037151796277612448
mother,tongue,0.48210689425468445
narrow,escape,0.00992990005761385
net,income,0.0017290463438257575
news,agency,0.0021554180420935154
noble,gas,0.03298313915729523
nut,case,0.0018453176598995924
old,flame,0.8098307251930237
old,hat,0.49583688378334045
old,timer,0.05311358720064163
phone,book,0.0020800489000976086
pillow,slip,0.0019396058050915599
pocket,book,0.0032352206762880087
prison,guard,0.0016492623835802078
prison,term,0.0031367214396595955
private,eye,0.0028891442343592644
record,book,0.0019721011631190777
research,lab,0.001749920193105936
sex,bomb,0.005156799219548702
silver,lining,0.0036618465092033148
sound,judgement,0.001542711746878922
sparkling,water,0.0020687535870820284
street,girl,0.0029418698977679014
subway,system,0.0012456284603103995
tennis,elbow,0.002928436966612935
top,dog,0.9112352132797241
wet,blanket,0.0014375841710716486
word,painting,0.0015713381581008434
